FUND,,Security Code,Name of Security,Quantity (Share),Buy/Sell,Broker,Trade Date,Settlement Date,Avg. Dealing Price
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817,FRANSHION PROPERTIES CHINA LTD,652000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,2.9028
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,960,LONGFOR PROPERTIES CO LTD,300000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,12.1978
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1068,CHINA YURUN FOOD GROUP LTD,303000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,3.4496
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,2000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,7.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,2.429
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1522,CHINA CITY RAILWAY TRANSPORTATION TECHNOLOGY HOL,756000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,2.9786
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776,GF SECURITIES CO LTD,800000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,22.8516
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,182000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,3.1786
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883,CHINA OILFIELD SERVICES LTD,120000,Sell,HAITONG SECURITIES CO LTD,6/16/2015,6/18/2015,12.9877
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,941,CHINA MOBILE LTD,200000,Buy,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,100.7063
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1308,SITC INTERNATIONAL CO LTD,150000,Buy,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,4.9964
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968,CHINA MERCHANTS BANK CO LTD,5000,Buy,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,23.4
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,857,PETROCHINA CO LTD,600000,Sell,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,8.6319
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,172000,Sell,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,7.2693
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,2.6117
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1522,CHINA CITY RAILWAY TRANSPORTATION TECHNOLOGY HOL,848000,Sell,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,3.0005
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,1000000,Sell,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,4.425
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,1000000,Sell,HAITONG SECURITIES CO LTD,6/17/2015,6/19/2015,4.425
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317,CSSC OFFSHORE AND MARINE ENGINEERING GROUP CO LTD,200000,Sell,JEFFERIES  COMPANY,6/18/2015,6/22/2015,31.7785
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,142000,Sell,JEFFERIES  COMPANY,6/18/2015,6/22/2015,7.4099
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,340000,Sell,JEFFERIES  COMPANY,6/18/2015,6/22/2015,2.7641
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1522,CHINA CITY RAILWAY TRANSPORTATION TECHNOLOGY HOL,1000000,Sell,JEFFERIES  COMPANY,6/18/2015,6/22/2015,3.201
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,1000000,Sell,JEFFERIES  COMPANY,6/18/2015,6/22/2015,4.7519
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388,HONG KONG EXCHANGES & CLEARING LTD,40000,Buy,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,283.735
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1113,CHEUNG KONG PROPERTY HOLDINGS LTD,150000,Buy,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,65.8132
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1288,AGRICULTURAL BANK OF CHINA LTD,2984000,Buy,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,4.0944
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317,CSSC OFFSHORE AND MARINE ENGINEERING GROUP CO LTD,20000,Sell,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,32
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817,FRANSHION PROPERTIES CHINA LTD,1000000,Sell,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,3
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817,FRANSHION PROPERTIES CHINA LTD,1000000,Sell,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,3
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,104000,Sell,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,7.575
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,302000,Sell,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,2.7319
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,518000,Sell,HAITONG SECURITIES CO LTD,6/19/2015,6/23/2015,4.8685
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318,PING AN INSURANCE GROUP CO OF CHINA LTD,91500,Buy,JEFFERIES  COMPANY,6/22/2015,6/24/2015,107.7273
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,38000,Sell,JEFFERIES  COMPANY,6/22/2015,6/24/2015,7.3
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,100000,Sell,JEFFERIES  COMPANY,6/22/2015,6/24/2015,9.5134
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,40000,Sell,JEFFERIES  COMPANY,6/22/2015,6/24/2015,9.5134
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776,GF SECURITIES CO LTD,368000,Sell,JEFFERIES  COMPANY,6/22/2015,6/24/2015,21.0008
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,1000000,Sell,JEFFERIES  COMPANY,6/22/2015,6/24/2015,4.6005
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088,CHINA SHENHUA ENERGY CO LTD,700000,Buy,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,18.3093
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317,CSSC OFFSHORE AND MARINE ENGINEERING GROUP CO LTD,200000,Sell,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,31.51
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,2.6394
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,112000,Sell,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,9.5225
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,2000000,Sell,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,3.14
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883,CHINA OILFIELD SERVICES LTD,300000,Sell,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,13.4497
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,1000000,Sell,HAITONG SECURITIES CO LTD,6/23/2015,6/25/2015,4.9034
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1113,CHEUNG KONG PROPERTY HOLDINGS LTD,150000,Buy,JEFFERIES  COMPANY,6/24/2015,6/26/2015,65.7264
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,JEFFERIES  COMPANY,6/24/2015,6/26/2015,2.6029
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,38000,Sell,JEFFERIES  COMPANY,6/24/2015,6/26/2015,9.3779
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,1367000,Sell,JEFFERIES  COMPANY,6/24/2015,6/26/2015,3.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,297000,Sell,JEFFERIES  COMPANY,6/24/2015,6/26/2015,4.9501
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,941,CHINA MOBILE LTD,300000,Buy,JEFFERIES  COMPANY,6/25/2015,6/29/2015,101.672
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,26000,Sell,HAITONG SECURITIES CO LTD,6/25/2015,6/29/2015,9.3685
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2038,FIH MOBILE LTD,1280000,Sell,HAITONG SECURITIES CO LTD,6/25/2015,6/29/2015,4.8876
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,200000,Sell,HAITONG SECURITIES CO LTD,6/25/2015,6/29/2015,8.8106
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,1000000,Sell,HAITONG SECURITIES CO LTD,6/25/2015,6/29/2015,3.3334
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,500000,Sell,HAITONG SECURITIES CO LTD,6/25/2015,6/29/2015,3.3
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6881,CHINA GALAXY SECURITIES CO LTD,1085000,Sell,HAITONG SECURITIES CO LTD,6/25/2015,6/29/2015,10.8153
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,941,CHINA MOBILE LTD,250000,Buy,JEFFERIES  COMPANY,6/26/2015,6/30/2015,100.2525
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1068,CHINA YURUN FOOD GROUP LTD,278000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,3.3105
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,28000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,7
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,2.5055
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,10000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,9.126
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,172000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,8.6
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,400000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,3.2135
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883,CHINA OILFIELD SERVICES LTD,20000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,13.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,166000,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,4.7101
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6886,HUATAI SECURITIES CO LTD,472800,Sell,JEFFERIES  COMPANY,6/26/2015,6/30/2015,23
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,670,CHINA EASTERN AIRLINES CORP LTD,2000000,Buy,JEFFERIES  COMPANY,6/29/2015,7/2/2015,6.0275
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1068,CHINA YURUN FOOD GROUP LTD,1500000,Sell,UBS SECURITIES LLC,6/29/2015,7/2/2015,3.0227
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2727,SHANGHAI ELECTRIC GROUP CO LTD,1000000,Sell,JEFFERIES  COMPANY,6/29/2015,7/2/2015,6.1637
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,2000000,Sell,JEFFERIES  COMPANY,6/29/2015,7/2/2015,2.9521
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1113,CHEUNG KONG PROPERTY HOLDINGS LTD,200000,Buy,SHENYIN WANGUO,6/30/2015,7/3/2015,64.3209
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1308,SITC INTERNATIONAL CO LTD,11000,Buy,SHENYIN WANGUO,6/30/2015,7/3/2015,4.95
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318,PING AN INSURANCE GROUP CO OF CHINA LTD,200000,Buy,SHENYIN WANGUO,6/30/2015,7/3/2015,105.1878
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317,CSSC OFFSHORE AND MARINE ENGINEERING GROUP CO LTD,200000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,28.465
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817,FRANSHION PROPERTIES CHINA LTD,1500000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,2.7785
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1068,CHINA YURUN FOOD GROUP LTD,722000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,2.9439
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1068,CHINA YURUN FOOD GROUP LTD,490000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,2.9439
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171,YANZHOU COAL MINING CO LTD,1500000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,6.0888
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,200000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,6.1206
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,2.3332
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,200000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,8.2788
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776,GF SECURITIES CO LTD,100000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,19.9784
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,1000000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,4.6853
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6881,CHINA GALAXY SECURITIES CO LTD,1000000,Sell,SHENYIN WANGUO,6/30/2015,7/3/2015,9.9829
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,941,CHINA MOBILE LTD,200000,Buy,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,100.4786
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1880,BELLE INTERNATIONAL HOLDINGS LTD,48000,Buy,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,9.15
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388,HONG KONG EXCHANGES & CLEARING LTD,50000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,269.8088
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093,CSPC PHARMACEUTICAL GROUP LTD,26000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,7.9677
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,44000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,6.4577
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,2.3213
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776,GF SECURITIES CO LTD,50000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,20.001
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776,GF SECURITIES CO LTD,100000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,20.0065
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,500000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,7.388
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,422000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,4.65
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6886,HUATAI SECURITIES CO LTD,235000,Sell,CHINA EVERBRIGHT SECURITI,7/2/2015,7/6/2015,22.0043
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,257,CHINA EVERBRIGHT INTERNATIONAL LTD,30000,Buy,CHINA CONSTRUCTION BANK,7/3/2015,7/7/2015,13.5667
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,670,CHINA EASTERN AIRLINES CORP LTD,106000,Buy,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,6.0964
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1880,BELLE INTERNATIONAL HOLDINGS LTD,2000000,Buy,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,9.0611
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968,CHINA MERCHANTS BANK CO LTD,600000,Buy,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,21.9641
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,165,CHINA EVERBRIGHT LTD,102000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,25.0598
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388,HONG KONG EXCHANGES & CLEARING LTD,50000,Sell,CHINA CONSTRUCTION BANK,7/3/2015,7/7/2015,257.9304
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171,YANZHOU COAL MINING CO LTD,300000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,5.7095
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,200000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,6.0091
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1522,CHINA CITY RAILWAY TRANSPORTATION TECHNOLOGY HOL,400000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,2.6699
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2038,FIH MOBILE LTD,1500000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,4.659
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866,CHINA SHIPPING CONTAINER LINES CO LTD,2000000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,2.7705
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883,CHINA OILFIELD SERVICES LTD,300000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,12.0893
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6886,HUATAI SECURITIES CO LTD,600000,Sell,BANK OF AMERICA MERRILL,7/3/2015,7/7/2015,21.0051
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,257,CHINA EVERBRIGHT INTERNATIONAL LTD,30000,Sell,CHINA CONSTRUCTION BANK,7/3/2015,7/7/2015,13.6
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,670,CHINA EASTERN AIRLINES CORP LTD,200000,Buy,CHINA CONSTRUCTION BANK,7/6/2015,7/8/2015,5.5294
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171,YANZHOU COAL MINING CO LTD,800000,Sell,CHINA CONSTRUCTION BANK,7/6/2015,7/8/2015,5.2606
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883,CHINA OILFIELD SERVICES LTD,8000,Sell,CHINA CONSTRUCTION BANK,7/6/2015,7/8/2015,11.66
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,2000000,Sell,BOCI SECURITIES,7/6/2015,7/8/2015,4.0135
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,941,CHINA MOBILE LTD,140000,Buy,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,95.5857
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1071,HUADIAN POWER INTERNATIONAL CORP LTD,600000,Buy,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,7.6562
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1880,BELLE INTERNATIONAL HOLDINGS LTD,1000000,Buy,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,8.4185
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388,HONG KONG EXCHANGES & CLEARING LTD,40000,Sell,CHINA CONSTRUCTION BANK,7/7/2015,7/9/2015,225.002
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388,HONG KONG EXCHANGES & CLEARING LTD,80000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,226
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817,FRANSHION PROPERTIES CHINA LTD,1440000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,2.5392
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171,YANZHOU COAL MINING CO LTD,1000000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,4.8177
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,300000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,4.491
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,500000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,1.7132
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,300000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,5.4109
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776,GF SECURITIES CO LTD,600000,Sell,CHINA CONSTRUCTION BANK,7/7/2015,7/9/2015,14.4734
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2727,SHANGHAI ELECTRIC GROUP CO LTD,2000000,Sell,BANK OF AMERICA MERRILL,7/7/2015,7/9/2015,4.6101
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883,CHINA OILFIELD SERVICES LTD,214000,Sell,CHINA CONSTRUCTION BANK,7/7/2015,7/9/2015,11.1064
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,40000,Sell,CHINA CONSTRUCTION BANK,7/7/2015,7/9/2015,4.1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6881,CHINA GALAXY SECURITIES CO LTD,2000000,Sell,CHINA CONSTRUCTION BANK,7/7/2015,7/9/2015,7.1099
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939,CHINA CONSTRUCTION BANK CORP,591000,Buy,CLSA LIMITED,7/8/2015,7/10/2015,6.4037
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,165,CHINA EVERBRIGHT LTD,7300,Sell,CLSA LIMITED,7/8/2015,7/10/2015,17.6
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,165,CHINA EVERBRIGHT LTD,20700,Sell,CLSA LIMITED,7/8/2015,7/10/2015,17.6
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,156000,Sell,CLSA LIMITED,7/8/2015,7/10/2015,4.0585
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,200000,Sell,CLSA LIMITED,7/8/2015,7/10/2015,4.0585
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206,TECHNOVATOR INTERNATIONAL LTD,538000,Sell,CLSA LIMITED,7/8/2015,7/10/2015,4.0585
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,81300,Sell,CLSA LIMITED,7/8/2015,7/10/2015,4.8236
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,56700,Sell,CLSA LIMITED,7/8/2015,7/10/2015,4.8236
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3333,EVERGRANDE REAL ESTATE GROUP LTD,2389000,Sell,CHINA CONSTRUCTION BANK,7/8/2015,7/10/2015,4.2953
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2388,BOC HONG KONG HOLDINGS LTD,85500,Buy,CHINA CONSTRUCTION BANK,7/9/2015,7/13/2015,28.9702
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,165,CHINA EVERBRIGHT LTD,200000,Sell,BANK OF AMERICA MERRILL,7/9/2015,7/13/2015,18.0372
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,570,CHINA TRADITIONAL CHINESE MEDICINE CO LTD,2000000,Sell,CHINA CONSTRUCTION BANK,7/9/2015,7/13/2015,5.4872
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1522,CHINA CITY RAILWAY TRANSPORTATION TECHNOLOGY HOL,2000000,Sell,CHINA CONSTRUCTION BANK,7/9/2015,7/13/2015,1.9432
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,552000,Sell,BANK OF AMERICA MERRILL,7/9/2015,7/13/2015,5.4003
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,941,CHINA MOBILE LTD,58500,Buy,SHENYIN WANGUO,7/10/2015,7/14/2015,94.9786
