FUND,,Security Code,Name of Security,Quantity (Share),Buy/Sell,Broker,Trade Date,Settlement Date,Avg. Dealing Price
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018.0,AAC TECHNOLOGIES HOLDINGS INC,10000.0,Sell,BOCI SECURITIES,42079.0,42081.0,54.1575
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018.0,AAC TECHNOLOGIES HOLDINGS INC,60000.0,Sell,BOCI SECURITIES,42079.0,42081.0,54.1575
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,337.0,GREENLAND HONG KONG HOLDINGS LTD,83200.0,Sell,BOCI SECURITIES,42081.0,42083.0,4.8657
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,337.0,GREENLAND HONG KONG HOLDINGS LTD,1101800.0,Sell,BOCI SECURITIES,42081.0,42083.0,4.8657
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,337.0,GREENLAND HONG KONG HOLDINGS LTD,600.0,Sell,BOCI,42081.0,42083.0,4.84
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,140000.0,Sell,JEFFERIES  COMPANY,42081.0,42083.0,0.96
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,100000.0,Sell,JEFFERIES  COMPANY,42081.0,42083.0,4.6996
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,167000.0,Sell,JEFFERIES  COMPANY,42081.0,42083.0,3.4079
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2601.0,CHINA PACIFIC INSURANCE (GROUP) COMPANY LTD,2638000.0,Buy,GOLDMAN SACHS,42082.0,42086.0,36.77
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,182.0,CONCORD NEW ENERGY GROUP LTD,4000000.0,Sell,CLSA LIMITED,42082.0,42086.0,0.53
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,2000000.0,Sell,CLSA LIMITED,42082.0,42086.0,4.712
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1347.0,HUA HONG SEMICONDUCTOR LTD,300000.0,Sell,CLSA LIMITED,42082.0,42086.0,9.0051
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,2000000.0,Sell,CLSA LIMITED,42083.0,42087.0,0.619
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,182.0,CONCORD NEW ENERGY GROUP LTD,4740000.0,Sell,CLSA LIMITED,42083.0,42087.0,0.51
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1370.0,HENGSHI MINING INVESTMENTS LTD,10000.0,Sell,CLSA LIMITED,42083.0,42087.0,2.392
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,489.0,DONGFENG MOTOR GROUP CO LTD,400000.0,Sell,HAITONG SECURITIES CO LTD,42087.0,42089.0,11.8787
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,628000.0,Sell,HAITONG SECURITIES CO LTD,42087.0,42089.0,4.88
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1109.0,CHINA RESOURCES LAND LTD,800000.0,Sell,HAITONG SECURITIES CO LTD,42087.0,42089.0,20.9176
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1918.0,SUNAC CHINA HOLDINGS LTD,1200000.0,Sell,HAITONG SECURITIES CO LTD,42087.0,42089.0,6.5042
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,150000.0,Sell,HAITONG SECURITIES CO LTD,42087.0,42089.0,3.366
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,2000000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,0.62
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,489.0,DONGFENG MOTOR GROUP CO LTD,468000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,11.9333
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,1500000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,4.7736
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1044.0,HENGAN INTERNATIONAL GROUP CO LTD,106000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,90.4
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319.0,CHINA MENGNIU DAIRY CO LTD,43000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,38.8535
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3800.0,GCL-POLY ENERGY HOLDINGS LTD,2000000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,2.0065
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,64000.0,Sell,HAITONG SECURITIES CO LTD,42090.0,42094.0,3.4538
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,500000.0,Sell,BOCI SECURITIES,42093.0,42095.0,11.0006
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357.0,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,172000.0,Sell,BOCI SECURITIES,42093.0,42095.0,5.4505
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,867.0,CHINA MEDICAL SYSTEM HOLDINGS LTD,2220000.0,Buy,MORGAN STANLEY AND CO LLC,42094.0,42096.0,11.86
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1071.0,HUADIAN POWER INTERNATIONAL CORP LTD,1440000.0,Buy,HAITONG SECURITIES CO LTD,42094.0,42096.0,6.4494
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319.0,CHINA MENGNIU DAIRY CO LTD,50000.0,Sell,HAITONG SECURITIES CO LTD,42094.0,42096.0,41.066
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,500000.0,Sell,HAITONG SECURITIES CO LTD,42095.0,42102.0,11.3332
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357.0,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,500000.0,Sell,HAITONG SECURITIES CO LTD,42095.0,42102.0,5.8166
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6818.0,CHINA EVERBRIGHT BANK CO LTD,2448000.0,Sell,HAITONG SECURITIES CO LTD,42095.0,42102.0,4.3238
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6818.0,CHINA EVERBRIGHT BANK CO LTD,815000.0,Sell,HAITONG SECURITIES CO LTD,42095.0,42102.0,4.3238
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,606.0,CHINA AGRI-INDUSTRIES HOLDINGS LTD,600.0,Sell,CHINA CONSTRUCTION BANK,42096.0,42103.0,3.2572
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,606.0,CHINA AGRI-INDUSTRIES HOLDINGS LTD,89900.0,Sell,CHINA CONSTRUCTION BANK,42096.0,42103.0,3.2572
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,606.0,CHINA AGRI-INDUSTRIES HOLDINGS LTD,871600.0,Sell,CHINA CONSTRUCTION BANK,42096.0,42103.0,3.2046
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,300000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,4.9627
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,5000000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,0.7806
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1347.0,HUA HONG SEMICONDUCTOR LTD,200000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,10.2023
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357.0,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,300000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,6.0397
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3636.0,POLY CULTURE GROUP CORP LTD,150000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,26.4325
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6818.0,CHINA EVERBRIGHT BANK CO LTD,552000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,4.3409
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6818.0,CHINA EVERBRIGHT BANK CO LTD,185000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,4.3409
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6818.0,CHINA EVERBRIGHT BANK CO LTD,2195000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,4.3409
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,500000.0,Sell,HAITONG SECURITIES CO LTD,42096.0,42103.0,4.7159
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776.0,GF Securities Co Ltd,5567600.0,Buy,GF SECURITIES,42094.0,42104.0,18.85
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317.0,GUANGZHOU SHIPYARD INTERNATIONAL CO LTD,3006000.0,Buy,GUOTAI JUNAN SECURITIES,42102.0,42104.0,29.7254
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171.0,YANZHOU COAL MINING CO LTD,8000000.0,Buy,HAITONG SECURITIES CO LTD,42102.0,42104.0,8.3189
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2727.0,SHANGHAI ELECTRIC GROUP CO LTD,9000000.0,Buy,GF SECURITIES HONG KONG,42102.0,42104.0,7.4412
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866.0,CHINA SHIPPING CONTAINER LINES CO LTD,36000000.0,Buy,CHINA MERCHANTS SECS HK,42102.0,42104.0,2.9931
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2883.0,CHINA OILFIELD SERVICES LTD,4000000.0,Buy,GF SECURITIES HONG KONG,42102.0,42104.0,15.5735
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,4600000.0,Buy,HAITONG SECURITIES CO LTD,42102.0,42104.0,22.5196
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN,3000000.0,Sell,CHINA CONSTRUCTION BANK,42102.0,42104.0,9.137
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,980.0,LIANHUA SUPERMARKET HOLDINGS CO LTD,1083000.0,Buy,HAITONG SECURITIES CO LTD,42103.0,42107.0,6.4029
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,4000000.0,Sell,HAITONG SECURITIES CO LTD,42103.0,42107.0,0.78
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,9000000.0,Sell,CHINA EVERBRIGHT SECURITI,42103.0,42107.0,1.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,700000.0,Sell,HAITONG SECURITIES CO LTD,42103.0,42107.0,7.3205
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,1000000.0,Sell,HAITONG SECURITIES CO LTD,42103.0,42107.0,6.5089
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN POWER GROUP CORP,2061000.0,Sell,CHINA EVERBRIGHT SECURITI,42103.0,42107.0,10.0458
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN POWER GROUP CORP,3000000.0,Sell,HAITONG SECURITIES CO LTD,42103.0,42107.0,10.0786
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,500000.0,Sell,CHINA EVERBRIGHT SECURITI,42103.0,42107.0,12.8248
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,405000.0,Sell,HAITONG SECURITIES CO LTD,42103.0,42107.0,1.2648
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,428000.0,Sell,HAITONG SECURITIES CO LTD,42103.0,42107.0,5.9308
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1359.0,CHINA CINDA ASSET MANAGEMENT CO LTD,3000000.0,Buy,CHINA CONSTRUCTION BANK,42281.0,14/04/2015,4.8
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1359.0,CHINA CINDA ASSET MANAGEMENT CO LTD,2711000.0,Buy,CLSA LIMITED,42281.0,14/04/2015,4.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357.0,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,500000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,7.198
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,800000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,14.0801
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,1000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,1.1995
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN POWER GROUP CORP,1249000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,10.0493
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319.0,CHINA MENGNIU DAIRY CO LTD,317000.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,43.1293
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866.0,CHINA SHIPPING CONTAINER LINES CO LTD,6000000.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,3.7289
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,570.0,CHINA TRADITIONAL CHINESE MEDICINE CO LTD,1000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,6.1241
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1068.0,CHINA YURUN FOOD GROUP LTD,300000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,3.0272
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093.0,CSPC PHARMACEUTICAL GROUP LTD,1816000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,7.2906
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,1000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,7.2598
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1347.0,HUA HONG SEMICONDUCTOR LTD,500000.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,11.1544
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1336.0,NEW CHINA LIFE INSURANCE CO LTD,157400.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,52.3262
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,1000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,5.8864
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3636.0,POLY CULTURE GROUP CORP LTD,100000.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,29.8689
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,5000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,0.9319
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385.0,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,500000.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,8.8952
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,829.0,SHENGUAN HOLDINGS GROUP LTD,1226000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,2.7537
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1918.0,SUNAC CHINA HOLDINGS LTD,800000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,8.166
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,2000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,1.5865
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,700000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,6.5259
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,1000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,2.8606
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,500000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,12.665
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,5000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,1.1827
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,4000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,1.1827
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,3000000.0,Sell,CHINA EVERBRIGHT SECURITI,42281.0,14/04/2015,0.7827
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171.0,YANZHOU COAL MINING CO LTD,2500000.0,Sell,ESSENCE INTERNATIONAL SEC,42281.0,14/04/2015,8.9255
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,123.0,YUEXIU PROPERTY CO LTD,7146000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,1.8701
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,628000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,2.8381
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,448000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,2.8682
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,980.0,LIANHUA SUPERMARKET HOLDINGS CO LTD,510000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,6.3893
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1109.0,CHINA RESOURCES LAND LTD,700000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,25.3153
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1109.0,CHINA RESOURCES LAND LTD,302000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,25.3153
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1109.0,CHINA RESOURCES LAND LTD,300000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,25.3153
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1359.0,CHINA CINDA ASSET MANAGEMENT CO LTD,1500000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,4.9494
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1359.0,CHINA CINDA ASSET MANAGEMENT CO LTD,135000.0,Buy,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,4.9494
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,62000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,14.211
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,2878000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,1.2676
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,2000000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,1.7777
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,829.0,SHENGUAN HOLDINGS GROUP LTD,322000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,2.804
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,500000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,7.2701
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN POWER GROUP CORP,2790000.0,Sell,BOCI SECURITIES,42107.0,42109.0,10.0529
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,3802000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,0.9136
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,363000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,3.0
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171.0,YANZHOU COAL MINING CO LTD,942000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,9.0401
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385.0,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,120000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,9.8127
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,191000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,13.383
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,189000.0,Sell,ESSENCE INTERNATIONAL SEC,42107.0,42109.0,6.471
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700.0,TENCENT HOLDINGS LTD,500000.0,Buy,CHINA MERCHANTS SECS HK,42108.0,42110.0,161.3937
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,3000000.0,Buy,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,2.8904
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939.0,CHINA CONSTRUCTION BANK CORP,4000000.0,Buy,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,7.5443
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,980.0,LIANHUA SUPERMARKET HOLDINGS CO LTD,1000000.0,Buy,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,6.726
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,980.0,LIANHUA SUPERMARKET HOLDINGS CO LTD,2000000.0,Buy,CHINA MERCHANTS SECS HK,42108.0,42110.0,6.695
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1288.0,AGRICULTURAL BANK OF CHINA LTD,20000000.0,Buy,CHINA MERCHANTS SECS HK,42108.0,42110.0,4.3021
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1359.0,CHINA CINDA ASSET MANAGEMENT CO LTD,8056000.0,Buy,UBS SECURITIES LLC,42108.0,42110.0,4.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2298.0,COSMO LADY CHINA HOLDINGS CO LTD,3572000.0,Buy,MORGAN STANLEY AND CO LLC,42108.0,42110.0,6.43
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3699.0,DALIAN WANDA COMMERCIAL PROPERTIES CO LTD,1000000.0,Buy,CHINA MERCHANTS SECS HK,42108.0,42110.0,55.6637
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,2000000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,0.8304
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,122000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,1.2692
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,686.0,UNITED PHOTOVOLTAICS GROUP LTD,4900000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,1.2692
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,400000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,8.2584
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,138000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,1.8
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,470000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,5.2398
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,160000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,7.2438
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,604000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,0.9029
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,610000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,2.9232
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1171.0,YANZHOU COAL MINING CO LTD,94000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,8.8091
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1370.0,HENGSHI MINING INVESTMENTS LTD,40000.0,Sell,CHINA CONSTRUCTION BANK,42108.0,42110.0,2.2375
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,1000000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,1.2693
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,323600.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,25.5225
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,157000.0,Sell,CHINA EVERBRIGHT SECURITI,42108.0,42110.0,6.6829
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700.0,TENCENT HOLDINGS LTD,160000.0,Buy,CHINA MERCHANTS SECS HK,42109.0,42111.0,156.5111
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1109.0,CHINA RESOURCES LAND LTD,600000.0,Buy,CHINA MERCHANTS SECS HK,42109.0,42111.0,24.2208
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317.0,GUANGZHOU SHIPYARD INTERNATIONAL CO LTD,312000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,31.0628
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,280000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,13.6376
